GUID,จังหวัด,เขตเลือกตั้ง,เลขที่ใบรับใบสมัคร,คำนำหน้าชื่อ,ชื่อ,นามสกุล,ชื่อพรรค,อายุ,การศึกษาสูงสุด,อาชีพล่าสุด,ประกาศ/ไม่ประกาศ
07E82614-7318-4C16-AFCF-3E259DF4A077,บุรีรัมย์,3,12,ร.ต.ท.,สมพงษ์,พันธุ์ศรี,เสรีรวมไทย,63,ต่ำกว่าปริญญาตรี,ข้าราชการ,ประกาศ
7E610FD9-7926-44C3-8FC3-447C63025D0C,บุรีรัมย์,3,13,นางสาว,ประกาย,ศรีวงค์,เศรษฐกิจใหม่,48,ต่ำกว่าปริญญาตรี,อิสระ,ประกาศ
64B4FDF5-4D81-409C-BE77-993DA78C61DC,บุรีรัมย์,3,14,นาย,ลักกี้,ขำเอนก,ชาติไทยพัฒนา,48,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
C3B558BD-A082-4860-A591-1D18635B9AD6,บุรีรัมย์,3,15,พ.ต.ท.,บุญเลี้ยง,กิจคติ,ประชาภิวัฒน์,63,ปริญญาตรี,ข้าราชการตำรวจ,ประกาศ
7DEED6BC-768A-420C-B188-BCDC27350CD8,บุรีรัมย์,3,16,นาย,ประสาน,แก้วดวง,เพื่อแผ่นดิน,67,ปริญญาตรี,ข้าราชการครู,ประกาศ
1A239B8A-5DBC-4D6F-9AC4-EDCBC4D40F2A,บุรีรัมย์,3,17,นาย,ดุสิต,บุผาโต,กรีน,44,ปริญญาตรี,เกษตรกร,ประกาศ
D8F38658-2705-4787-B17F-358D8C9E9174,บุรีรัมย์,3,18,นาง,หนูลิ้ม,อานไธสง,ครูไทยเพื่อประชาชน,58,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
29E3ECF2-6D86-48BB-A882-09FAF2BFE14D,บุรีรัมย์,3,19,นางสาว,สมจิต,ทนงตน,มหาชน,40,ต่ำกว่าปริญญาตรี,รับจ้าง,ประกาศ
F23862A2-B891-4908-934E-9DCEF1559F12,บุรีรัมย์,3,20,นาย,สุรัตน์,จิมพละ,ประชาธรรมไทย,60,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
B63ED711-6ACA-4C2C-A974-685F8AF27E9B,บุรีรัมย์,3,21,นาย,นัธทวัฒน์,เจริญใหญ่,พลังท้องถิ่นไท,38,ต่ำกว่าปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
D437AFD1-581D-4DF8-84DF-2CADA1332633,บุรีรัมย์,3,22,นาย,ธนะโรจน์,สร้อยสูงเนิน,พลังชาติไทย,53,ปริญญาโท,เกษตรกร,ประกาศ
32EF1254-6D67-4C7B-8F92-BA80761F2199,บุรีรัมย์,3,23,นาย,วีระนันท์,เป้าชุมแสง,ประชาไทย,48,ต่ำกว่าปริญญาตรี,เกษตกร,ประกาศ
677066AB-9898-41E7-B593-9702C322E739,บุรีรัมย์,3,24,นาย,วัฒนสิทธิ์,โมทนา,พลังปวงชนไทย,58,ต่ำกว่าปริญญาตรี,รับจ้างทั่วไป,ประกาศ
B9DF302B-0C49-4DC2-BE9F-BB08A3CD8A45,บุรีรัมย์,3,25,นาง,สาคร,ไชยสา,ไทยศรีวิไลย์,60,ต่ำกว่าปริญญาตรี,ทำนา,ประกาศ
65C78409-4B69-48DE-84F5-30F9C2D8B2D2,บุรีรัมย์,3,26,พ.ท.,จตุพร,แสนกล้า,พลังไทสร้างชาติ,64,ต่ำกว่าปริญญาตรี,รับราชการทหาร,ประกาศ
D310D867-3604-4D6B-9B6D-9FEED8F1C87B,บุรีรัมย์,3,27,นาย,สุทิน,ศรีบุตร,ผึ้งหลวง,54,ต่ำกว่าปริญญาตรี,เกษตรกรรม,ประกาศ
8F685BDC-93B2-486E-B468-5B392BBBE35B,บุรีรัมย์,3,28,นาย,กัญรดา,ภูมิอินทร์,พลังไทยรักไทย,40,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
F39B0B0B-14A5-43F1-8A6D-2A92D84E5E21,บุรีรัมย์,3,29,นาย,สงวนศักดิ์,สาตตา,พลังศรัทธา,40,ต่ำกว่าปริญญาตรี,เกษตกร,ประกาศ
FB67D85D-59E6-4F12-A6D9-715259D6FF84,บุรีรัมย์,3,30,นาง,สมนึก,ผาสุขโสม,ไทรักธรรม,56,ปริญญาตรี,พนักงานรัฐวิสาหกิจ,ประกาศ
1926F50E-D9A8-4046-9701-C161B27CF6F0,บุรีรัมย์,3,31,นาง,เพลินภัสสรา,ศิริเมตตาภรณ์,พลังสังคม,48,ปริญญาโท,ธุรกิจส่วนตัว,ประกาศ
B504A76A-6769-4684-B533-0A7152A8DC45,บุรีรัมย์,3,32,นาย,ธนพนธ์,เล็กสิงห์โต,พลังประชาธิปไตย,56,ปริญญาตรี,ลูกจ้าง,ประกาศ
9DAA35CA-D9FB-4F48-A084-46D378D57254,บุรีรัมย์,4,1,นาง,สุจินต์,เภสัชชา,รวมพลังประชาชาติไทย,54,ต่ำกว่าปริญญาตรี,ธุรกิจส่วนตัว (ร้านถ่ายเอกสาร),ประกาศ
68C1C9F1-D7C4-4A45-A671-0C33B11C5D0E,บุรีรัมย์,4,2,นาย,จำลอง,ตาทอง,รักษ์ผืนป่าประเทศไทย,65,ต่ำกว่าปริญญาตรี,อิสระ,ประกาศ
11ACFB11-8E71-4135-80A3-DBB9BC8AED6F,บุรีรัมย์,4,3,นาย,ธนพรเทพ,สมการณ์เดชากุล,เพื่อชาติ,56,ต่ำกว่าปริญญาตรี,ิอิสระ,ประกาศ
E1B5E1D7-EC6B-461B-AE89-40F1DA0A1D3B,บุรีรัมย์,4,4,นาย,โสภณ,ซารัมย์,ภูมิใจไทย,60,ปริญญาตรี,เกษตรกรรม นักการเมือง,ประกาศ
8DCD1422-C1E8-476A-B0C8-33BBE84310C7,บุรีรัมย์,4,5,ว่าที่ร้อยโท,องอาจ,ศิริเมตตาภรณ์,ชาติไทยพัฒนา,38,ปริญญาโท,ธุรกิจส่วนตัว,ประกาศ
B8396D20-237F-4748-8F43-CDF0F2E0A9AE,บุรีรัมย์,4,6,นาย,วุฒิชัย,สุขพรรณดอน,พลังท้องถิ่นไท,56,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
6813502C-E30B-4C5A-AF3E-51A13FFE3BFE,บุรีรัมย์,4,7,นาย,สวัสดิ์,บุราสิทธิ์,ประชาภิวัฒน์,70,ปริญญาตรี,ค้าขายและการเกษตร,ประกาศ
64617F99-10B4-429C-ACC5-87C3B1DCED08,บุรีรัมย์,4,8,นาย,เกรียงศักดิ์,โพธิมาศ,เพื่อแผ่นดิน,67,ปริญญาตรี,ข้าราชการครู,ประกาศ
C363C440-62BD-466B-9956-9727AA4D7586,บุรีรัมย์,4,9,นาง,ลักษมน,คู่สกุล,ประชาชนปฏิรูป,55,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
745883F6-0EE1-431E-AE88-2F7663770895,บุรีรัมย์,4,10,นาย,ธวัช,รักษา,เพื่อนไทย,41,ปริญญาตรี,รับจ้าง,ไม่ประกาศ
AD9EF857-2B85-48DA-B017-34AFA4B34234,บุรีรัมย์,4,11,นาย,วิเชียร,ไพรบึง,ชาติพัฒนา,60,ปริญญาตรี,รับราชการครู,ประกาศ
F925071D-DFA6-451F-90F9-C19E81A3CB39,บุรีรัมย์,4,12,นาย,ประกิจ,พลเดช,เพื่อไทย,71,ปริญญาโท,นักการเมือง,ประกาศ
EEF3BF36-00D7-4D86-A81F-0529594C8A9D,บุรีรัมย์,4,13,นาย,ยุทธนา,ตีระมาศวณิช,พลังประชารัฐ,55,ปริญญาตรี,นายเทศมนตรีตำบลทะเบียนทะเมนชัย,ประกาศ
F387CBC7-37CC-457D-B548-91FD314BD97F,บุรีรัมย์,4,14,นาย,อภิชัย,สิริสุข,อนาคตใหม่,32,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
4E96D9C4-236B-4AD7-8B8E-DC4EE1861172,บุรีรัมย์,4,15,นาย,สมพงษ์,แช่มรัมย์,เสรีรวมไทย,54,ต่ำกว่าปริญญาตรี,ทำนา,ประกาศ
1BBEAF86-F614-4B5F-A099-081DE75B4EEB,บุรีรัมย์,4,16,นาย,ปริวัชร,มณีเติม,ประชาธิปัตย์,60,ปริญญาตรี,วิชาชีพกฎหมาย,ประกาศ
78893A73-7E80-43EA-956F-D5E2F2DC826E,บุรีรัมย์,4,17,นาง,ประนอม,วงค์มลฑล,กรีน,48,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
890F9ACE-5E80-4EFA-AA67-E46113BB6023,บุรีรัมย์,4,18,นาง,ศิริยาณี,ปักเสติ,เศรษฐกิจใหม่,52,ปริญญาตรี,เกษตรกร,ประกาศ
8D4EA719-6F67-47D1-BFEC-A55CDBF272DE,บุรีรัมย์,4,19,นาย,เดช,แผนกระโทก,ครูไทยเพื่อประชาชน,66,ต่ำกว่าปริญญาตรี,เกษตรกรรม,ประกาศ
12A1FE7C-00D3-4CFD-98CB-675A842B787B,บุรีรัมย์,4,20,นาย,ชาญวัญภ์ชัย,วัฒนพรวณิชย์,ประชาธรรมไทย,44,ปริญญาตรี,ตัวแทนประกันวินาศภัย,ประกาศ
09C0459B-DFF7-4A7C-8D71-5FF3B54A0CDB,บุรีรัมย์,4,21,นาย,พรรลพ,บุญประกอบ,ประชาไทย,61,ปริญญาโท,ข้าราชการบำนาญ,ประกาศ
2F1D72D3-6D26-40EE-BB85-50B328FDC41A,บุรีรัมย์,4,22,นาย,ยงยุทธ,พยัคฤทธิ์,พลังสังคม,56,ปริญญาตรี,ข้าราชการครู,ประกาศ
E0A7CEA9-92EE-4A64-9518-ED0E99C68943,บุรีรัมย์,4,23,นาย,สุริยา,โคตรภูธร,แผ่นดินธรรม,46,ปริญญาตรี,เกษตรกรรม,ประกาศ
9EC28737-4C65-4DF0-A57C-CAA3FCB3A024,บุรีรัมย์,4,24,นาย,นิติภูมิ,กองดิน,พลังชาติไทย,36,ปริญญาตรี,ทนายความ,ประกาศ
5C38D148-724B-442A-8C7D-857A2A989F53,บุรีรัมย์,4,25,นางสาว,อำนวย,เข็มทิศ,มหาชน,42,ต่ำกว่าปริญญาตรี,รับจ้าง,ประกาศ
FBEB5AAB-1C60-419B-B1C2-5A302A274CE6,บุรีรัมย์,4,26,นาย,เฉลียว,สิงห์ประเสริฐ,พลังปวงชนไทย,64,ต่ำกว่าปริญญาตรี,ข้าราชการครูบำนาญ,ประกาศ
974A94B7-1263-4DEA-92F1-A1D17B5CBBF7,บุรีรัมย์,4,27,นาย,เตียง,โนนทิง,ทางเลือกใหม่,65,ต่ำกว่าปริญญาตรี,ทำสวน,ประกาศ
D1489757-AF5F-42A8-AFBD-BC93D3704DA0,บุรีรัมย์,4,28,นาง,รสสุคนธ์,พวงดาว,ไทยศรีวิไลย์,56,ต่ำกว่าปริญญาตรี,แม่ค้า,ประกาศ
1B3060CA-B0F5-41EC-859C-111393D0133B,บุรีรัมย์,4,29,นางสาว,ณัฎฐกานต์,นามบุตร,พลังไทยรักไทย,43,ปริญญาตรี,ลูกจ้างมหาวิทยาลัยสงฆ์ สาขาบุรีรัมย์,ประกาศ
9D02B801-DAB7-4939-B8B3-014773BEBA0B,บุรีรัมย์,4,30,นาย,ทองสา,อ่อนน้ำคำ,ผึ้งหลวง,44,ต่ำกว่าปริญญาตรี,รับจ้างขนส่งทั่วไปและเกษตรกร,ประกาศ
7C3F5133-F252-45AB-AC95-FE4EB4C4CEFA,บุรีรัมย์,4,31,นาย,อัษวพล,การดี,ภาคีเครือข่ายไทย,46,ต่ำกว่าปริญญาตรี,พนักงานรักษาความปลอดภัย,ประกาศ
